,w,thetav
1461,-1.073,294.66426521253885
1462,-1.2865,294.76111413704535
1463,-1.06975,294.73522181111906
1464,-0.75275,294.73522181111906
1465,-0.98375,294.730020910677
1466,-0.9110001,294.868385258124
1467,-0.8937501,294.79452403213577
1468,-0.70825,294.80786105396
1469,-0.6559999999999999,294.75419999881063
1470,-0.485,294.84074910087304
1471,-0.5732501,294.730020910677
1472,-0.489,294.7092377045967
1473,-0.65475,294.7905247191531
1474,-0.64275,294.7663456310195
1475,-0.6905,294.8026907470499
1476,-0.6055,294.69491762665746
1477,-0.47725,294.7226529509536
1478,-0.5987501000000001,294.66902792504425
1479,-0.711,294.7122522043426
1480,-0.812,294.6845882577192
1481,-0.97325,294.6309734286202
1482,-0.9390001,294.64130279755847
1483,-0.914,294.5808459086791
1484,-0.8635001,294.64304645213736
1485,-0.8462501,294.64304645213736
1486,-0.61975,294.67077157962314
1487,-0.3505,294.73817249638694
1488,-0.75625,294.7122522043426
1489,-0.586,294.80044441751807
1490,-0.5625,294.75205035534543
1491,-0.3135,294.6361432114946
1492,-0.6077501000000001,294.7779808442003
1493,-0.5272501,294.764133575673
1494,-0.251,294.79326988313875
1495,-0.06275,294.436047661572
1496,-0.326,294.7317341484696
1497,-0.345,294.6953890324392
1498,-0.68075,294.4961104142302
1499,-0.43875,294.54103756086585
1500,-0.41925,294.5047267190207
1501,-0.8010001,294.5134144014841
1502,-0.70525,294.4943667596513
1503,-0.15875,294.5375604485184
1504,0.049,294.45978937557476
1505,-0.05225,294.48667819263454
1506,-0.071,294.5098508940736
1507,0.131,294.5392621148662
1508,-0.1485,294.5686427414623
1509,-0.322,294.4562600600705
1510,-0.42825,294.5496641416375
1511,-0.24025,294.51112898166105
1512,-0.3385,294.5086563108809
1513,-0.57675,294.4239734142712
1514,-0.41825,294.5068818860242
1515,-0.22175,294.41703888034846
1516,-0.466,294.34967921126395
1517,-0.578,294.3738553232029
1518,-0.431,294.330631983469
1519,-0.418,294.3054038596023
1520,-0.50825,294.3547912405477
1521,-0.47200000000000003,294.3570562082069
1522,-0.60525,294.2614299786905
1523,-0.619,294.2994577389817
1524,-0.264,294.38417122912335
1525,0.449,294.30294540163106
1526,0.9675,294.3185073115812
1527,0.6795,294.3012015703064
1528,-0.03925,294.19924352595376
1529,0.05525,294.2286235145295
1530,-0.01275,294.30468923295575
1531,-0.01575,294.3560776169658
1532,-0.00925,294.4546297895108
1533,-0.03975,294.33826889397136
1534,0.5435,294.04331085147476
1535,1.03975,294.2402520475982
1536,0.7859999999999999,294.14870508380005
1537,0.8225001000000001,294.33877362971197
1538,0.5795,294.1884114635094
1539,0.042,294.1918987726672
1540,0.04875,294.27654249582247
1541,-0.78175,294.29900606914026
1542,-0.57975,294.3283830799113
1543,-0.33399999999999996,294.39413211338984
1544,-0.2,294.3785717807149
1545,0.02025,294.368150640483
1546,-0.09225,294.3785717807149
1547,-0.01375,294.383710973158
1548,0.09625001,294.4286789070352
1549,-0.16675,294.29383628626596
1550,-0.01075,294.3491641795126
1551,0.201,294.2900885822312
1552,0.2685,294.25356214854673
1553,0.59275,294.2172709114014
1554,1.07725,294.40053197180487
1555,0.79375,294.2466485608017
1556,0.43825,294.19138064696983
1557,0.3245,294.2673791270047
1558,0.1805,294.2846732933993
1559,0.0555,294.2000379271992
1560,0.0465,294.18447725625686
1561,0.086,294.28293979794705
1562,0.00675,294.2337938214395
1563,0.09575,294.2631738100152
1564,0.07775,294.2337938214395
1565,0.12225,294.27007775040596
1566,0.19675,294.2494161540326
1567,0.1565,294.3750018744689
1568,0.36025,294.3491089862608
1569,0.374,294.33748549927276
1570,0.43799999999999994,294.22992267865993
1571,0.3305,294.1918987726672
1572,0.77925,294.16420423561266
1573,0.9825001,294.2195321288593
1574,1.344,294.23160515237646
1575,1.51375,294.3599615474577
1576,1.3530000000000002,294.3456870671652
1577,0.89175,294.22992267865993
1578,1.03625,294.2627258177264
1579,0.9865,294.2385695738817
1580,1.02,294.22817902408104
1581,1.02025,294.13657087942056
1582,1.016,294.1659478901916
1583,1.12375,294.2662029300738
1584,1.05775,294.3163100563942
1585,0.9102501000000001,294.25406872569425
1586,0.81875,294.1970583587311
1587,0.90175,294.2489091396303
1588,0.78825,294.02258073592543
1589,0.6845,294.0553838749919
1590,0.7672501,294.0692005530879
1591,0.75675,294.11409710929235
1592,0.99975,294.1296880323985
1593,0.9585,294.02775051879973
1594,1.10025,294.11409710929235
1595,0.9777501000000001,294.11409710929235
1596,0.863,294.12449785590337
1597,1.0725,294.1936424272461
1598,1.3755,294.22817902408104
1599,1.19775,294.2246917149232
1600,1.15875,294.2585369735633
1601,1.16575,294.10075274856257
1602,1.27725,294.02646145499307
1603,1.3435,294.05406701871203
1604,1.32375,294.00357388133426
1605,1.23175,294.0449831283808
1606,1.222,294.0640307702136
1607,1.3025,294.1262415104823
1608,1.16825,294.12104113717675
1609,1.28275,294.0899204718268
1610,1.41075,294.0951514355636
1611,1.2475,294.07442132001427
1612,1.2209999999999999,294.07959110288857
1613,1.2265,294.02083708134654
1614,1.2515,294.02600686422085
1615,1.35375,294.0295247638099
1616,1.177,293.96038019246714
1617,1.175,294.0519577466965
1618,0.7145,293.9949167893021
1619,0.67325,294.01047712197703
1620,0.84475,294.0813347574675
1621,0.9662501,293.9690270876889
1622,0.6635,293.9569234737406
1623,0.9725,294.03119704071594
1624,0.637,294.07442132001427
1625,0.8465,294.0502140921175
1626,0.82175,294.07442132001427
1627,0.7605,294.06219661255136
1628,0.7395,294.02419862063977
1629,0.728,294.15555990185646
1630,0.71925,294.05356904917045
1631,0.78,294.0419927714112
1632,0.7345001,294.12147476757883
1633,0.6675,294.10940052027803
1634,0.63175,294.1585258096329
1635,0.57625,294.1348578152728
1636,0.5985,294.2368259193028
1637,0.44825,294.2385695738817
1638,0.63275,294.12104113717675
1639,0.54725,294.0847608857629
1640,0.6595,294.16768134796007
1641,0.76275,294.16077810731724
1642,0.7360001,294.13657087942056
1643,0.6885,294.1953147041522
1644,0.85675,294.07959110288857
1645,0.7609999999999999,294.10379833078525
1646,0.75675,294.04847043753864
1647,0.9522501,294.0882074076791
1648,0.867,294.1106811778073
1649,0.8290001,294.03465375944256
1650,0.8692501,293.9673140235412
1651,0.80525,294.0398235423169
1652,0.96725,294.0692005530879
1653,0.73375,294.1314316869774
1654,0.9329999999999999,294.04331085147476
1655,1.06575,294.1262415104823
1656,1.065,294.12449785590337
1657,0.92725,294.0859841234705
1658,0.7862501000000001,294.0692005530879
1659,0.9595001,294.10379833078525
1660,1.0455,294.09166412640576
1661,0.9435,294.0692005530879
1662,0.96425,294.0588609873393
1663,0.975,294.08397406510363
1664,0.84825,294.14049374664637
1665,0.8627501000000001,294.09166412640576
1666,0.9595001,294.11587135430244
1667,0.86575,294.1447088311749
1668,0.89675,294.12449785590337
1669,0.7722501,294.1400581885784
1670,0.7290000000000001,294.1452483650735
1671,0.7485,294.2126186914061
1672,0.67975,294.2230194380171
1673,0.114,294.2662029300738
1674,0.30175,294.1435047104946
1675,0.3605,294.169425002539
1676,0.41600000000000004,294.13728647459027
1677,0.25625,294.20397179618436
1678,0.29225,294.1884114635094
1679,0.30275,294.1573213885906
1680,0.19399999999999998,294.1435047104946
1681,0.20925,294.0951514355636
1682,0.18025,294.23334880695535
1683,0.3215,294.21436234598497
1684,0.4535,294.16252176189613
1685,0.21775,294.1909278818041
1686,0.6077501000000001,294.16467283478
1687,0.3815,294.2217195741387
1688,0.30575,294.23204999011483
1689,0.38075,294.2234634054634
1690,0.21125,294.16124635919465
1691,0.22699999999999998,294.14917211189385
1692,0.28625,294.0731165913116
1693,0.51775,294.1300919457623
1694,0.629,294.1072244590807
1695,1.133,294.29383628626596
1696,0.9917501,294.1936424272461
1697,0.8115,294.27137271294816
1698,0.6975001000000001,294.4632155038701
1699,0.87025,294.45978937557476
1700,0.30775,294.406205136907
1701,-0.03525,294.2558123802732
1702,-0.91875,294.13831453399945
1703,0.7237501000000001,294.27137271294816
1704,1.40325,294.3958145871063
1705,-0.0255,294.50127000029414
1706,-0.45125,294.44939882577404
1707,-0.68225,294.2558123802732
1708,0.26025,294.4010149604119
1709,0.258,294.4343038302473
1710,-0.26725,294.436047661572
1711,-1.045,294.380714160006
1712,-1.386,294.25625967178047
1713,-1.1079999999999999,294.39627606995623
1714,-0.57975,294.4407519305524
1715,-0.527,294.44422904289974
1716,-0.41025,294.52374377042236
1717,-0.5565,294.4788064269763
1718,-0.30275,294.47360605367084
1719,-0.08675,294.52374377042236
1720,-0.27175,294.49785406880915
1721,-0.27725,294.3145664018152
1722,-0.40825,294.5617982668463
1723,-0.6885,294.48400680028186
1724,-0.50575,294.61022291945017
1725,-0.5429999999999999,294.556628483972
1726,-0.4435,294.49262310507237
1727,0.17775,294.4235091241609
1728,0.121,294.43906945683585
1729,0.35925,294.35556306036597
1730,0.295,294.4620011745623
1731,0.5247501,294.34439963750754
1732,0.64525,294.4758192531878
1733,0.4735,294.4602267497056
1734,1.10275,294.4239734142712
1735,1.48475,294.46891531279704
1736,1.28875,294.4723417883825
1737,1.24625,294.50519924176353
1738,0.87975,294.4827333914226
1739,0.43575,294.50345541043885
1740,0.51525,294.4809895600979
1741,0.4065,294.5358779748019
1742,0.43575,294.4407519305524
1743,0.68,294.54278121544473
1744,0.56975,294.4718623990919
1745,-0.402,294.4780917941696
1746,0.7205001,294.4412179684821
1747,0.17425,294.3668654878485
1748,0.24175,294.463683818823
1749,0.54325,294.3651828435878
1750,0.35,294.4325599989226
1751,0.5589999999999999,294.44812190887285
1752,0.8135,294.4602267497056
1753,0.7915,294.3185073115812
1754,0.8972501,294.352590307808
1755,0.9215,294.3560776169658
1756,0.8937501,294.4528861349319
1757,1.04625,294.4546297895108
1758,0.9185001,294.48916638634574
1759,0.83,294.48916638634574
1760,1.15525,294.48742273176686
1761,1.2570000000000001,294.41827816042417
1762,1.56725,294.44765517119515
1763,1.55625,294.4407519305524
1764,0.8872501,294.53413432022296
1765,1.1715,294.52548742500124
1766,1.29,294.50127000029414
1767,1.1505,294.52722088276977
1768,0.7645,294.48400680028186
1769,0.86725,294.2609821631475
1770,0.83675,294.3508772436603
1771,0.84175,294.4113749197813
1772,0.43775,294.4373258022569
1773,0.39225,294.3024933782981
1774,0.4675,294.36301144803986
1775,0.29600000000000004,294.37163794964084
1776,0.29975,294.36123720302976
1777,0.48975,294.2731163675271
1778,0.5870000000000001,294.2523862519778
1779,0.01225,294.169425002539
1780,0.33825,293.98110011120605
1781,-0.16975,294.1072244590807
1782,0.046,294.10202408577516
1783,-0.03725,294.46153303015365
1784,-0.77975,294.41483163850796
1785,-0.6115,294.28518939104424
1786,-0.6045001,294.21778847428044
1787,-0.62025,294.3565350718724
1788,-0.35275,294.4948076387234
1789,-0.66075,294.4412179684821
1790,-0.845,294.2627258177264
1791,-0.7765,294.292092631687
1792,-0.5275,294.1763384399922
1793,-0.75675,294.28344573646535
1794,-1.067,294.3283830799113
1795,-0.89025,294.1118743879021
1796,-0.81525,294.323213297037
1797,-0.83025,294.292092631687
1798,-0.6625,294.28518939104424
1799,-1.09825,294.2074591053422
1800,-1.1165,294.1797645682876
1801,-1.09775,294.23334880695535
1802,-1.16875,294.39755824168526
1803,-0.909,294.304237032877
1804,-1.01175,294.1728511308344
1805,-0.992,294.2022281416054
1806,-1.08225,294.22992267865993
1807,-1.089,294.1348578152728
1808,-1.08475,294.2005456678889
1809,-1.166,294.32025114290593
1810,-1.12725,294.33748549927276
1811,-0.9925001,294.3599615474577
1812,-1.224,294.30294540163106
1813,-1.2595,294.16299019051934
1814,-0.447,294.12670626155295
1815,-0.58125,294.10644962593113
1816,-0.38525,294.0139338407037
1817,0.3965,294.15560832444294
1818,0.7147501,294.1106811778073
1819,0.84175,294.1314316869774
1820,1.0695,294.11587135430244
1821,1.4525,294.0398235423169
1822,1.382,294.14870508380005
1823,1.33175,294.1521312120955
1824,1.8980000000000001,294.1106811778073
1825,1.661,294.1400581885784
1826,1.66175,294.1072244590807
1827,1.67875,294.20098735727845
1828,1.454,294.08866830341776
1829,1.64175,294.0851908386124
1830,1.42325,294.29603126339623
1831,1.45,294.3668654878485
1832,1.5130000000000001,294.48963733181336
1833,1.59725,294.47750189744846
1834,1.632,294.4602267497056
1835,1.588,294.46542765014766
1836,1.60075,294.39973313907353
1837,1.4605,294.24592925580436
1838,1.4005,294.1836816160036
1839,1.70125,294.2217195741387
1840,1.39775,294.2294155765995
1841,1.1225,293.9546667444434
1842,0.5502501000000001,294.08205501284317
1843,0.88025,294.1884114635094
1844,0.60225,294.09418825072134
1845,0.29375,294.0726776654354
1846,0.6195,294.14645252365926
1847,0.42625,294.13878050885376
1848,0.54475,294.16124635919465
1849,0.40075,294.0731165913116
1850,0.467,294.0593291062181
1851,0.61675,294.0402795336185
1852,0.5987501000000001,294.11457082718806
1853,0.41875,294.0644586217521
1854,0.31,294.1163044606688
1855,-0.0785,294.12147476757883
1856,0.179,294.08866830341776
1857,-0.004,294.11973093625414
1858,-0.106,294.1819479825229
1859,-0.1625,294.15950252786996
1860,-0.1975,294.14742828056916
1861,-0.27975,294.0869346699371
1862,-0.1505,294.1974996946291
1863,0.02225,294.16467283478
1864,0.2075,294.1232185989035
1865,0.07400000000000001,294.09558244165254
1866,-0.006,294.104230213368
1867,0.22825,294.1024863820433
1868,0.10300000000000001,294.1128269958634
1869,0.16575,294.0385357022938
1870,0.22125,294.0247176236683
1871,0.32475,294.0402795336185
1872,0.187,293.9763900409331
1873,0.163,294.0575546813614
1874,-0.15075,294.0419927714112
1875,-0.01925,294.07478903772824
1876,0.078,294.16467283478
1877,0.28600000000000003,294.03639741402145
1878,0.2395,294.0588609873393
1879,0.20075,294.10896811365967
1880,0.34125,294.0968950901425
1881,0.22975,294.03465375944256
1882,0.2745,294.0156469048514
1883,0.3575,293.9482765785188
1884,0.3595,293.90685713466183
1885,0.3705,294.02258073592543
1886,0.27325,293.99359380376796
1887,0.33025,293.9729023782837
1888,0.50225,293.9729023782837
1889,0.39399999999999996,293.948692696618
1890,0.35625,293.9608281309829
1891,0.3485,293.97807268519375
1892,0.4125,293.98110011120605
1893,0.32775,293.92064322232665
1894,0.2795,293.91547343945234
1895,0.19399999999999998,293.9275464629695
1896,0.14125,293.9673140235412
1897,0.1545,294.08649434353146
1898,0.18899999999999997,293.9396500769178
1899,0.15525,294.0571275295708
1900,0.268,293.9961482709135
1901,0.32,294.0662024530768
1902,-0.37125,294.10075274856257
1903,0.00675,294.0471834740093
1904,0.18225,294.0053073391027
1905,0.5505,293.90685713466183
1906,0.461,293.9832633877918
1907,0.5445001,294.01606985195286
1908,0.64925,293.96276047643175
1909,0.6465001,293.9334229773548
1910,0.6005,293.97490540566383
1911,0.55075,293.93858278775906
1912,0.6892501,293.985235223726
1913,0.643,294.00427349650204
1914,0.7550001000000001,293.976577755281
1915,0.58,294.0558108500367
1916,0.9129999999999999,294.0212911480829
1917,0.59825,293.99882529774203
1918,0.33399999999999996,294.13183577708696
1919,0.3205,294.12670626155295
1920,0.55975,294.0765328690529
1921,0.59325,294.01606985195286
1922,1.04375,294.00399560465206
1923,1.088,293.9926608859448
1924,1.1325,293.99359380376796
1925,1.15375,294.0402795336185
1926,1.20875,294.0523843744514
1927,1.13775,294.0972650859132
1928,0.9015,293.9850378126485
1929,0.85475,293.9694453091663
1930,0.9112501000000001,294.0714033535189
1931,0.69525,294.0212911480829
1932,0.7970001,293.9867204569092
1933,0.66925,294.0178136832776
1934,0.66525,294.01606985195286
1935,0.5305001,294.0018302267553
1936,0.7240000000000001,294.004330918435
1937,0.7632501,294.0156469048514
1938,0.84075,294.03465375944256
1939,0.6907501,293.98626989408035
1940,0.7240000000000001,294.00873346739814
1941,0.8050001,294.0173803626199
1942,0.9279999999999999,293.99840409845996
1943,0.81125,293.9690270876889
1944,0.8465,293.9949167893021
1945,0.8135,293.99840409845996
1946,0.9009999999999999,293.96038019246714
1947,0.9145001,293.99149066100665
1948,0.9495,294.0156469048514
1949,1.105,293.96212384704603
1950,0.9985,293.9759405251421
1951,1.0125,293.99149066100665
1952,0.8962501,294.0242632096419
1953,1.06325,294.0053073391027
1954,1.05825,293.96379612395214
1955,1.00075,293.9880135486593
1956,1.1055,294.02820528631776
1957,0.9765,293.9452662210327
1958,1.0325,294.0126433763675
1959,1.00925,294.0005079420027
1960,0.9802501,293.99533763509265
1961,0.9960001,293.98749099068414
1962,0.9885001,294.03639741402145
1963,0.9480001,294.0699829509542
1964,1.0385,294.0053073391027
1965,1.0565,293.99840409845996
1966,1.02025,294.0070509936817
1967,0.9655001,294.0398235423169
1968,1.07025,294.01047712197703
1969,1.043,293.9569234737406
1970,0.9825001,294.03119704071594
1971,1.0535,294.0070509936817
1972,1.00775,294.00873346739814
1973,1.1165,293.9880135486593
1974,1.1665,293.97767398291063
1975,1.1495,294.01047712197703
1976,1.1320000000000001,293.9275464629695
1977,1.16975,293.95866712831946
1978,1.113,293.9344599004227
1979,1.097,294.03119704071594
1980,1.087,294.0329101048636
1981,0.97325,293.96038019246714
1982,0.9705001,293.9379370127702
1983,1.02925,294.07442132001427
1984,0.9720001,293.99192135735126
1985,0.9175,294.0471834740093
1986,0.8897501,294.0247176236683
1987,0.92,293.92624724196514
1988,0.90925,293.9625719623076
1989,0.9202501000000001,294.0247176236683
1990,0.83025,293.9850378126485
1991,0.80225,294.0454498405286
1992,0.81925,293.9677320713737
1993,0.9315,293.99882529774203
1994,0.9185001,294.0385357022938
1995,0.9395,294.0173803626199
1996,0.9292501,293.9655397785311
1997,0.927,293.94136314106555
1998,0.841,293.97935645662716
1999,0.8725001,293.93277742670625
2000,0.91,293.9482765785188
2001,0.8240001,294.00873346739814
2002,0.8435,294.0467267829597
2003,0.762,293.9845874203639
2004,0.75725,293.9759405251421
2005,0.6565,294.02600686422085
2006,0.6485,294.053640220413
2007,0.573,294.02775051879973
2008,0.47775,293.97115854695903
2009,0.4615,293.9555966370088
2010,0.5245,293.9746462096084
2011,0.522,293.95908429965823
2012,0.337,293.9832633877918
2013,-0.2035,294.0696289286622
2014,-0.14425,294.0800205317023
2015,-0.11175,294.1698737352221
2016,-0.04,294.2355376527642
2017,0.21275,294.21131777325456
2018,0.0775,294.1957660611484
2019,-0.22125,294.3427169932469
2020,-0.20175,294.43085695897395
2021,-0.42875,294.5535982094068
2022,-0.3885,294.4948076387234
2023,-0.353,294.513857211323
2024,-0.198,294.49829530137276
2025,-0.3145,294.42565605853184
2026,0.14025,294.39798930774884
2027,0.135,294.42911312764926
2028,0.315,294.39627606995623
2029,-0.0335,294.37209698182255
2030,-0.14725,294.47059795705775
2031,0.00475,294.18542544732827
2032,-0.05575,294.3132758176072
2033,0.30725,294.15772810301326
2034,0.50275,294.0247176236683
2035,0.503,294.14049374664637
2036,0.43375,294.1111443516027
2037,0.17225,294.02032543395694
2038,0.355,294.04970308335726
2039,0.36475,294.09631371695974
2040,0.32,294.0652535572675
2041,0.34475,293.9456121647034
2042,0.5539999999999999,293.9292901175484
2043,0.4885,294.02820528631776
2044,0.6105,294.05406701871203
2045,0.627,294.0437366027359
2046,0.7055,293.99192135735126
2047,0.8060001,293.9625719623076
2048,0.82625,293.9763900409331
2049,0.73625,293.9815195564671
2050,0.79975,293.9884642882339
2051,0.77775,293.96425460656826
2052,0.77675,293.9366490428493
2053,0.8395001,293.92799107328983
2054,0.927,294.0247176236683
2055,0.878,294.03685305803316
2056,0.88525,293.99359380376796
2057,0.8125001000000001,293.95043652794277
2058,0.8105,293.95043652794277
2059,0.9005001,294.02991852411037
2060,0.7605,294.081764363027
2061,0.76375,294.03465375944256
2062,0.76425,294.0139338407037
2063,0.5915,294.11587135430244
2064,0.20925,294.03639741402145
2065,0.06075,294.067456898509
2066,0.032,294.0449831283808
2067,-0.17825,294.02258073592543
2068,-0.14625,294.02083708134654
2069,-0.0065,294.0398235423169
2070,-0.1175,294.041597787327
2071,-0.15825,294.17808209457115
2072,-0.23675,294.2230194380171
2073,-0.08275001,294.2523862519778
2074,-0.65975,294.383710973158
2075,-0.54875,294.30074972371915
2076,-0.5435,294.1728511308344
2077,-0.213,294.2696290583693
2078,0.0365,294.27827595359093
2079,0.40975,294.1711686571179
2080,0.139,294.2883548106727
2081,-0.08675,294.1785215069375
2082,-0.3645,294.2217195741387
2083,0.0415,294.16467283478
2084,-0.163,294.2662029300738
2085,0.06025,294.26445927549497
2086,-0.09100001,294.1970583587311
2087,-0.7285,294.2368259193028
2088,-0.601,294.2402520475982
2089,-0.613,294.288676700202
2090,-0.659,294.27137271294816
2091,-0.636,294.314249198832
2092,-0.52075,294.2942874320716
2093,-0.43825,294.2925537985909
2094,-0.36225,294.3547912405477
2095,-0.35,294.3599615474577
2096,-0.22899999999999998,294.2769918886407
2097,-0.46525,294.288676700202
2098,-0.46325,294.2489091396303
2099,-0.3875,294.3059093097831
2100,0.027999999999999997,294.35133417143027
2101,-0.3225,294.2666512748206
2102,-0.221,294.2074591053422
2103,-0.3925,294.24069776183023
2104,-0.33425,294.2769918886407
2105,-0.94425,294.2251358518801
2106,-0.80975,294.2130616045793
2107,-0.64575,294.20615766418854
2108,-0.88425,294.33748549927276
2109,-1.033,294.23728148408895
2110,-0.4555,294.2925537985909
2111,-0.4185,294.3617053787824
2112,-0.7085,294.38591506044804
2113,-0.7465,294.3668654878485
2114,-0.9435,294.38417122912335
2115,-0.37825,294.23895393050555
2116,-0.17800000000000002,294.23728148408895
2117,-0.52975,294.32715508329665
2118,-0.47075,294.3392293305975
2119,-0.29725,294.23728148408895
2120,-1.128,294.3478873001569
2121,-1.08425,294.3300589999776
2122,-1.08375,294.3819161628522
2123,-0.8845,294.25625967178047
2124,-0.6779999999999999,294.3547912405477
2125,-0.87725,294.25013594577047
2126,-0.6509999999999999,294.30468923295575
2127,-0.4055,294.35133417143027
2128,-0.38475,294.23204999011483
2129,-0.25825,294.16768134796007
2130,-0.6105,294.1836816160036
2131,-0.31275,294.20098735727845
2132,-0.3405,294.1560556565966
2133,-0.08375,294.2026700015391
2134,-0.23975,294.1283889058136
2135,-0.16875,294.1336102019436
2136,-0.1265,294.1336102019436
2137,-0.22575,294.12670626155295
2138,-0.193,294.0903509476784
2139,-0.22125,294.07478903772824
2140,-0.36925,294.14391002438776
2141,-0.501,294.2268796832048
2142,-0.5412501000000001,294.16025930508516
2143,-0.40675,294.16124635919465
2144,-0.1635,294.13183577708696
2145,0.172,294.0644586217521
2146,0.677,294.1543118252719
2147,0.7582501,294.16124635919465
2148,0.7140000000000001,294.1128269958634
2149,1.0225,294.1957660611484
2150,0.50625,294.1663860725727
2151,0.521,294.1888825164457
2152,0.6115,294.0385357022938
2153,0.6995,294.0972650859132
2154,0.71675,294.12670626155295
2155,0.687,294.1681299038974
2156,0.7550001000000001,294.11457082718806
2157,0.5125,294.0731165913116
2158,0.56525,294.0419927714112
2159,0.09525,294.0938386103278
2160,-0.1285,294.1072244590807
2161,-0.17625,294.0553838749919
2162,-0.0585,294.0657744247925
2163,-0.0425,294.0449831283808
2164,-0.15975,294.184985335214
2165,-0.2965,294.18542544732827
2166,-0.31775,294.1543118252719
2167,-0.09,294.1300919457623
2168,0.04575,294.0990089172379
2169,-0.04475,294.0714033535189
2170,-0.07675,294.00573943597675
2171,0.16475,294.00573943597675
2172,-0.00825,294.08866830341776
2173,-0.49925,293.9832633877918
2174,-0.341,293.99359380376796
2175,-0.60725,294.02991852411037
2176,-0.522,294.0178136832776
2177,-0.4655,293.938392874174
2178,-0.22075,293.9452662210327
2179,0.36925,293.9815195564671
2180,-0.0195,293.9797757251424
2181,0.4565,294.02991852411037
2182,0.90475,294.32025114290593
2183,-0.0085,294.24935573138976
2184,-0.13375,294.3132758176072
2185,-0.063,294.2942874320716
2186,0.12025,294.3081055106971
2187,0.6665,294.44296179980677
2188,0.90975,294.33877362971197
2189,0.27675,294.15906504316956
2190,0.49425,294.1918987726672
2191,0.27375,294.2609821631475
2192,0.62975,294.1711686571179
2193,1.00075,294.274860022106
2194,0.9095001,294.288676700202
2195,0.7097501,294.3785717807149
2196,1.1115,294.26794658465275
2197,0.78025,294.31805371097306
2198,0.55125,294.32670060619483
2199,0.25975,294.3456870671652
2200,0.71775,294.35776009068235
2201,0.69475,294.0951514355636
2202,0.66075,294.26220923174407
2203,0.5529999999999999,294.2230194380171
2204,0.64825,294.22817902408104
2205,0.8272501,293.87231034101643
2206,0.77425,293.94659410480233
2207,0.9300001,294.1296880323985
2208,0.9840000000000001,294.1953147041522
2209,1.135,294.0112336092279
2210,1.3605,293.98626989408035
2211,1.33125,294.0899204718268
2212,0.7815,294.0018302267553
2213,1.287,293.9431067956445
2214,1.304,293.9292901175484
2215,1.53175,293.90508288965174
2216,1.15075,293.98110011120605
2217,1.0375,294.0295247638099
2218,1.161,294.0640307702136
2219,1.5295,293.90340041593515
2220,1.89875,294.0553838749919
2221,1.7805,294.13317534155635
2222,1.26125,294.18666780893045
2223,0.2505,294.11239424195503
2224,0.5770000000000001,293.9310337721273
2225,0.7929999999999999,293.9724532159843
2226,1.048,294.09857756385895
2227,1.12825,294.169425002539
2228,0.956,294.13831453399945
2229,0.9790000000000001,294.1901551180883
2230,1.03925,294.1296880323985
2231,0.9675,294.0778474483097
2232,0.7212501,294.2402520475982
2233,1.3245,294.13657087942056
2234,1.2975,294.1503875575166
2235,1.11025,294.17808209457115
2236,1.2309999999999999,294.12104113717675
2237,1.34175,294.0968950901425
2238,1.22875,294.0813347574675
2239,1.06775,294.16077810731724
2240,1.10825,294.14870508380005
2241,1.18475,294.1728511308344
2242,1.0485,294.14870508380005
2243,0.86875,294.1936424272461
2244,1.129,294.2800196081699
2245,0.7915,294.21087503682713
2246,1.146,294.1884114635094
2247,1.20825,294.20098735727845
2248,1.04575,294.2683951061453
2249,1.239,294.18713868512094
2250,1.1615,294.12449785590337
2251,1.185,294.11239424195503
2252,1.0155,294.1797645682876
2253,0.9145001,294.2022281416054
2254,1.0745,294.1400581885784
2255,1.0765,294.2523862519778
2256,0.7262501,294.1884114635094
2257,1.105,294.1106811778073
2258,1.3565,294.1884114635094
2259,1.47075,294.15560832444294
2260,0.8435,294.2800196081699
2261,1.0745,294.30765296436203
2262,0.9242501000000001,294.3163100563942
2263,0.7325,294.3063718772164
2264,0.6395,294.25625967178047
2265,0.387,294.27182158173065
2266,0.25975,294.34962093363765
2267,0.2655,294.31159317334647
2268,0.22699999999999998,294.37209698182255
2269,0.20800000000000002,294.31015988495363
2270,0.24425,294.38417122912335
2271,0.39275,294.38934153603344
2272,0.10099999999999999,294.22643536950216
2273,-0.00625,294.35433396238693
2274,-0.00575,294.39755824168526
2275,0.0245,294.3140509427996
2276,-0.14825,294.28344573646535
2277,-0.16325,294.353047409223
2278,-0.2545,294.3219235893226
2279,-0.105,294.2994577389817
2280,-0.1315,294.2528433940391
2281,-0.061,294.3132758176072
2282,0.09,294.2925537985909
2283,0.53925,294.21823191148934
2284,0.28775,294.27873571996537
2285,0.31325,294.25625967178047
2286,0.257,294.18713868512094
2287,0.35925,294.21997574281403
2288,0.0925,294.2095841397739
2289,0.22325,294.2026700015391
2290,-0.03125,294.2268796832048
2291,-0.00975,294.18053815962105
2292,-0.36025,294.2195321288593
2293,-0.4435,294.2973235954238
2294,-0.5075001,294.2368259193028
2295,-0.2795,294.2662029300738
2296,-0.248,294.23334880695535
2297,-0.0155,294.2523862519778
2298,-0.06775001,294.2696290583693
2299,-0.08575001,294.2005456678889
2300,-0.248,294.25406872569425
2301,-0.1525,294.24548301133495
2302,0.0545,294.20397179618436
2303,-0.00825,294.29183255244595
2304,-0.35875,294.2597974693277
2305,-0.44375,294.25406872569425
2306,-0.614,294.16768134796007
2307,0.396,294.1435047104946
2308,0.478,294.0657744247925
