-7.574777000000000271e+01,-5.803387000000000029e+01,nan,nan,-1.642914000000000030e+01,-4.378401999999999816e+01,-7.129138000000000375e+01,-8.249921000000000504e+01,-7.786836999999999875e+01,-8.994373000000000218e+01,nan,nan,-4.409835999999999956e+01,nan,nan,2.676251000000000158e+00,3.153734999999999999e+01,8.295007999999999981e+01,nan,nan,1.813387999999999920e+02,2.664365000000000236e+02,2.555089999999999861e+02,2.233258999999999901e+02,1.553899000000000115e+02,3.055604000000000156e+02,2.617559999999999718e+02,2.690224000000000046e+02,1.292515999999999963e+02,7.814391000000000531e+01,1.996767999999999859e+02,1.308195000000000050e+02,1.526046000000000049e+02,5.416055999999999671e+01,nan,nan,nan,-1.221728000000000058e+01,-2.698247999999999980e+00,-3.701039999999999708e+01,-5.900388999999999839e+01,nan,nan,nan,-6.297437999999999647e+01,nan,-9.756157999999999220e+00,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.706329000000000065e+02,nan,nan,nan,nan,nan,nan,3.288793999999999755e+02,2.885430000000000064e+02,3.160695000000000050e+02,3.385405999999999835e+02,3.193659000000000106e+02,3.060144999999999982e+02,2.743500000000000227e+02,3.681366999999999973e-02,2.718670000000000186e+02,2.368281000000000063e+02,1.891305999999999869e+02,1.364156999999999869e+02,1.146480999999999995e+02,7.950276999999999816e+01,5.236851000000000056e+01,-1.236749999999999972e+01,-5.435087999999999653e+01,-2.814955000000000140e+01,-1.540432999999999986e+01,-7.889076000000000199e+00,6.083714000000000066e-01,1.668978000000000073e+00,-9.503536999999999679e+00,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-4.156680999999999671e+01,-4.706040999999999741e+01
-4.446757999999999811e+01,-3.862550999999999846e+01,-3.360965000000000202e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.061086999999999989e+02,1.064338999999999942e+02,1.267336999999999989e+02,1.797701000000000136e+02,1.717608999999999924e+02,1.323049000000000035e+02,2.178185000000000002e+02,2.358331000000000017e+02,1.008345999999999947e+02,1.854378000000000100e+02,8.914410999999999774e+01,4.859069999999999823e+01,8.861710999999999672e+01,2.405713000000000079e+01,7.156995000000000573e+01,4.293889000000000067e+01,6.987726000000000326e+00,-9.581234999999999502e+00,-3.458046000000000220e+01,-3.304370000000000118e+01,nan,nan,nan,nan,nan,nan,nan,nan,-7.272852000000000317e+01,-6.810026999999999475e+01
-6.237993000000000166e+01,-6.844750000000000512e+01,-6.173423999999999978e+01,-5.691237000000000279e+01,-5.140776000000000323e+01,-5.799586000000000041e+01,-4.311464999999999748e+01,-7.216840999999999440e+01,-6.539525999999999328e+01,-5.646039999999999992e+01,-8.019874000000000080e+01,-9.207187999999999306e+01,-5.405910999999999689e+01,-6.867315000000000680e+01,-5.680863999999999692e+01,-3.595669999999999789e+01,-1.575486000000000075e+01,6.572859000000000229e+00,3.147357999999999834e+01,1.128923999999999950e+02,7.922410000000000707e+01,1.358477000000000032e+02,1.288984000000000094e+02,2.077807999999999993e+02,1.399627999999999872e+02,1.798393000000000086e+02,1.434154000000000053e+02,1.978272000000000048e+02,1.452549999999999955e+02,-8.524673999999999197e+00,5.456781999999999755e+01,-1.971946000000000154e+01,-5.420398999999999745e+01,-1.927693000000000012e+01,-5.887100999999999829e+01,-7.205040999999999940e+01,-6.953730000000000189e+01,-7.031865999999999417e+01,-6.395989999999999753e+01,-4.603497999999999735e+01,-5.148521999999999821e+01,-3.070754000000000161e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.153695000000000448e+01,1.037359000000000009e+02,8.064807000000000414e+01,1.173974000000000046e+02,1.114517000000000024e+02,1.359550000000000125e+02,8.073639000000000010e+01,6.119145000000000323e+01,3.936789999999999878e+01,3.148132000000000019e+01,8.245324999999999349e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6.289461000000000013e+01,-4.857733000000000345e+01,-4.657952999999999832e+01,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.371037000000000035e+02,1.239448000000000008e+02,1.864969000000000108e+02,1.557187000000000126e+02,1.641491000000000042e+02,1.753740999999999985e+02,2.037367999999999881e+02,1.575026000000000010e+02,1.317352999999999952e+02,1.046804999999999950e+02,1.032104000000000070e+02,6.108209999999999695e+01,3.318726000000000198e+01,nan,nan,nan,nan,nan,nan,nan,nan,-2.452312999999999832e+01,-1.458812999999999960e+01,-1.272895000000000110e+00,-1.035403999999999991e+00,-1.599944999999999951e+01,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.018230000000000146e+01,4.484698000000000206e+01,1.091534000000000049e+02,1.703297000000000025e+02,1.617946000000000026e+02,1.951168000000000120e+02,2.121657999999999902e+02,1.860287999999999897e+02,2.139430000000000121e+02,2.096092999999999904e+02,1.739084000000000003e+02,2.192487000000000137e+02,2.809386000000000081e+02,1.604052000000000078e+02,1.097438999999999965e+02,1.177423000000000002e+02,5.948138999999999754e+01,1.563010000000000055e+01,-6.683972999999999720e-01,-9.139840999999999660e-01,-2.246938000000000102e+00,-1.903321000000000041e+00,-3.121351999999999904e+01,-4.661417999999999751e+01,-5.011095000000000255e+01,-2.017042000000000002e+01,-5.496428000000000225e+01,-3.557012000000000285e+01,-5.486731000000000336e+01,-4.700692000000000093e+01,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.648520000000000039e+02,1.849052000000000078e+02,3.232164000000000215e+02,2.252728999999999928e+02,1.228538000000000068e+02,1.328545000000000016e+02,1.042150000000000034e+02,9.598359000000000663e+01,1.660045000000000073e+02,1.401648000000000138e+02,1.143148000000000053e+02,3.407224999999999948e+00,-3.164483000000000157e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-4.647634999999999650e+01,-2.971298000000000172e+01
