2.011786999999999992e+00,2.245655999999999874e+00,2.238480000000000025e+00,2.095384000000000135e+00,2.009796999999999834e+00,1.856571999999999889e+00,1.896887999999999908e+00,1.955332000000000070e+00,2.150673999999999975e+00,4.521319000000000088e+00,1.388638000000000083e+01,2.970596000000000103e+01,3.803217000000000070e+01,4.262565000000000026e+01,4.744422999999999746e+01,5.347399000000000058e+01,5.950538000000000238e+01,6.550982000000000482e+01,6.967238999999999294e+01,7.558607999999999549e+01,7.941701999999999373e+01,8.283660000000000423e+01,7.938550999999999647e+01,8.354018999999999551e+01,8.709793000000000518e+01,8.157666999999999291e+01,7.889207000000000392e+01,5.649967999999999790e+01,5.388868999999999687e+01,7.592934999999999945e+01,6.103871000000000180e+01,5.847574999999999790e+01,5.105185000000000173e+01,4.238832000000000022e+01,3.483603999999999701e+01,2.721657000000000082e+01,1.997028999999999854e+01,1.225686999999999927e+01,2.918588999999999878e+00,1.582287999999999917e+00,1.657348000000000043e+00,1.975902000000000047e+00,1.982631000000000032e+00,1.891910999999999898e+00,1.979055000000000009e+00,2.533964999999999801e+00,6.942279000000000089e-01,1.198485000000000023e+00
1.149669999999999970e+00,9.637326999999999977e-01,9.352939000000000114e-01,1.337645999999999891e+00,1.382676000000000016e+00,1.286583000000000032e+00,1.220715999999999912e+00,1.349318000000000017e+00,1.150816999999999979e+00,9.819039999999999990e-01,8.734636000000000067e-01,1.582686000000000037e+00,1.184319999999999951e+01,3.811433000000000249e+01,4.643634999999999735e+01,5.241183999999999799e+01,5.941756000000000171e+01,6.626054000000000599e+01,7.275490999999999531e+01,7.799911000000000172e+01,8.304067000000000576e+01,8.690031999999999357e+01,9.022691000000000372e+01,9.238787999999999556e+01,9.548167999999999722e+01,9.354220999999999719e+01,9.172487999999999886e+01,8.800127000000000521e+01,8.394088999999999601e+01,7.881237000000000137e+01,nan,-8.426246999999999332e+01,-8.294518999999999664e+01,-8.091676999999999964e+01,-7.863563999999999510e+01,-7.434300000000000352e+01,-7.578383999999999787e+01,-7.408463000000000420e+01,-7.114050000000000296e+01,-6.563586999999999705e+01,-5.194919999999999760e+01,-3.934411999999999665e+01,-3.241854000000000013e+01,-3.630906000000000233e+01,-3.410708999999999946e+01,-3.984065999999999974e+01,-1.724870000000000014e-01,-2.347598999999999936e-01
-2.759805000000000175e-01,-3.239186000000000010e-01,-3.602057000000000175e-01,-3.136153999999999886e-01,-2.791204999999999936e-01,-2.351966000000000057e-01,-2.379030000000000034e-01,-3.606593000000000160e-01,-4.959599000000000091e-01,-4.641507999999999745e-01,-4.318781999999999899e-01,-3.602169000000000065e-01,6.258995000000000530e-01,1.314076999999999940e+00,2.358886000000000038e+00,3.381298000000000137e+00,4.348156000000000354e+00,5.656290000000000262e+00,5.254995000000000083e+00,7.496349999999999625e+00,1.100442999999999927e+01,1.335163999999999973e+01,1.602851000000000070e+01,1.270825999999999922e+01,1.303697999999999979e+01,2.110880999999999830e+01,2.915512999999999977e+01,2.055211999999999861e+01,1.792226000000000141e+01,9.921072000000000557e+00,1.212899999999999956e+01,2.207207999999999970e+01,1.474014000000000024e+01,9.159088000000000562e+00,7.881279000000000146e+00,2.351750000000000007e+00,4.063758000000000092e-01,-2.146135999999999877e-01,-3.826284999999999825e-01,-3.656066000000000038e-01,-3.696337000000000095e-01,-3.727704000000000018e-01,-3.673911999999999733e-01,-3.709798000000000262e-01,-2.634284000000000070e-01,-1.922098999999999891e-01,1.749806999999999890e+00,1.892760999999999916e+00
1.833601000000000036e+00,1.916506000000000043e+00,1.826899000000000051e+00,1.860983000000000054e+00,1.701524000000000036e+00,1.312645999999999979e+00,1.204223000000000043e+00,1.292921999999999905e+00,1.291120999999999963e+00,1.044276999999999900e+00,9.873870999999999620e-01,3.597427000000000263e-01,3.071413999999999866e+00,1.859217999999999904e+01,2.011690000000000111e+01,2.067871999999999844e+01,2.100260000000000105e+01,2.561583999999999861e+01,2.985482999999999976e+01,3.432800000000000296e+01,4.982623000000000246e+01,4.864856999999999942e+01,3.658290999999999826e+01,7.329622000000000526e+01,6.339110999999999763e+01,4.977454000000000178e+01,6.031356000000000250e+01,3.263143999999999778e+01,3.415173999999999666e+01,4.901203000000000287e+01,1.998079999999999856e+01,4.056994999999999862e+01,3.786030999999999835e+01,2.430809999999999960e+01,1.497344000000000008e+01,3.211705999999999950e+00,1.533342999999999900e+00,1.652509000000000006e+00,1.580869999999999997e+00,1.579577000000000009e+00,1.524923999999999946e+00,1.476995999999999976e+00,1.393685000000000063e+00,1.506998999999999977e+00,1.608738000000000001e+00,1.422376000000000085e+00,1.031809999999999894e+00,1.021951999999999972e+00
9.758014000000000410e-01,9.117231999999999559e-01,5.851039000000000101e-01,5.635980999999999908e-01,6.979986999999999719e-01,7.777370999999999590e-01,8.933174999999999866e-01,9.144018000000000423e-01,8.404722999999999500e-01,9.143925000000000525e-01,8.292648000000000241e-01,7.544336000000000375e-01,8.341739000000000237e-01,4.380106999999999751e+00,7.056477000000000110e+00,1.484939999999999927e+01,2.178184999999999860e+01,3.989992999999999768e+01,4.972350000000000136e+01,3.855358999999999980e+01,4.388723999999999847e+01,5.853873000000000104e+01,6.150773999999999830e+01,6.211887999999999721e+01,6.260665000000000191e+01,5.690035000000000309e+01,6.458222999999999558e+01,5.542947999999999809e+01,2.687933999999999912e+01,4.287443999999999988e+01,2.554466000000000037e+01,1.507248000000000054e+01,2.218346000000000018e+01,4.364704999999999835e+00,9.747308999999999557e-01,8.363194000000000461e-01,7.933223999999999831e-01,6.338511999999999480e-01,2.840025999999999939e-01,5.402280000000000415e-01,4.658683000000000130e-01,-1.908591000000000037e-01,-1.944165999999999950e-01,-3.718127000000000237e-02,2.822227999999999959e-01,-5.107107999999999787e-02,1.616991999999999985e+00,1.938226000000000004e+00
1.809210999999999903e+00,1.660903999999999936e+00,1.833833000000000046e+00,1.771077999999999930e+00,1.603078000000000003e+00,1.660881000000000052e+00,1.869218999999999964e+00,1.663119000000000014e+00,1.516610000000000014e+00,1.104818999999999996e+00,1.189983999999999931e+00,1.170269999999999921e+00,1.107097999999999915e+00,1.453848000000000029e+00,4.079678000000000360e+00,7.676707999999999643e+00,1.375713999999999970e+01,1.571429000000000009e+01,2.073190999999999917e+01,3.581992000000000331e+01,3.873657999999999646e+01,4.323577000000000226e+01,4.481539000000000073e+01,4.713371999999999673e+01,4.924768999999999863e+01,4.747742999999999824e+01,4.119791000000000025e+01,3.854570999999999970e+01,4.095320999999999856e+01,3.795004000000000133e+01,3.033267999999999986e+01,2.414375000000000071e+01,1.609236999999999895e+01,2.882448000000000121e+00,1.488529999999999909e+00,1.833048000000000011e+00,1.794133999999999896e+00,1.834478000000000053e+00,1.848419000000000034e+00,1.766885999999999957e+00,2.024071999999999871e+00,2.168792999999999971e+00,2.028573999999999877e+00,1.999433999999999934e+00,2.222545000000000215e+00,2.382063000000000041e+00,1.263629000000000002e-01,1.796854999999999980e-01
1.339805000000000024e-01,6.900676000000000032e-02,5.287574999999999914e-02,3.987588999999999717e-02,3.226314000000000265e-02,5.287565999999999794e-02,4.794683999999999752e-02,4.301782999999999996e-02,1.779999999999999898e-05,4.212111000000000327e-02,7.035196999999999978e-02,2.419744999999999882e-02,-1.568359000000000072e-02,8.066376000000000102e-03,1.596157000000000048e+00,3.849260999999999822e+00,3.855036000000000129e+00,7.023047000000000040e+00,7.152063000000000059e+00,1.461222000000000065e+01,1.293270000000000053e+01,1.025071999999999939e+01,6.174885999999999875e+00,1.108393000000000050e+01,7.408665000000000056e+00,1.014582000000000050e+01,1.426675999999999966e+01,5.202989999999999782e+00,4.972183000000000241e+00,3.636664000000000119e+00,3.458845000000000169e+00,1.186849999999999961e+00,1.133987999999999996e+00,8.333608000000000682e-02,2.687822000000000128e-02,4.211664999999999853e-02,1.075324000000000071e-02,2.822714999999999946e-02,-2.643445000000000170e-02,-2.016170000000000115e-02,-4.256443000000000032e-02,-2.374630999999999964e-02,-2.866093000000000113e-02,-4.390782000000000018e-02,-3.494677999999999674e-02,-7.168739000000000361e-03,9.006142999999999788e-02,1.254596000000000044e-01
3.889259999999999939e-01,3.598036000000000012e-01,5.130375999999999825e-01,5.247005000000000141e-01,3.512955999999999857e-01,6.398677000000000392e-01,4.220956000000000152e-01,4.991788999999999810e-01,7.568133999999999695e-01,5.713129000000000124e-01,9.499541999999999708e-01,1.252428000000000097e+00,9.262234000000000300e-01,1.014532999999999907e+00,1.156384000000000079e+01,2.337201999999999913e+01,2.568569000000000102e+01,3.449707999999999686e+01,4.033055999999999841e+01,4.309832999999999714e+01,4.547981000000000051e+01,4.876532999999999873e+01,5.400569000000000131e+01,5.423749999999999716e+01,5.343865000000000265e+01,5.328703000000000145e+01,5.283417000000000030e+01,4.743724000000000274e+01,4.769702999999999804e+01,4.372740999999999900e+01,3.739466999999999786e+01,3.186464000000000141e+01,2.442550999999999917e+01,1.184232000000000085e+01,1.776442000000000077e+00,1.867442999999999964e+00,2.044067000000000078e+00,1.550786999999999916e+00,1.378306999999999949e+00,1.972004000000000090e+00,1.927189000000000041e+00,2.102450000000000152e+00,3.094152999999999931e+00,2.246863999999999972e+00,2.159943000000000168e+00,2.118733999999999895e+00,2.223374999999999879e+00,2.172274999999999956e+00
1.897132999999999958e+00,1.425683999999999951e+00,1.328384999999999927e+00,1.233797000000000033e+00,1.086791999999999980e+00,9.989365000000000050e-01,9.572473000000000232e-01,7.609527999999999848e-01,5.937873999999999652e-01,8.245692999999999495e-01,7.578030999999999517e-01,6.394883000000000095e-01,8.371144000000000363e-01,2.980519999999999836e+00,9.574681999999999249e+00,1.485205999999999982e+01,2.076951999999999998e+01,3.260213000000000250e+01,4.963886999999999716e+01,4.306893999999999778e+01,5.736491000000000184e+01,5.958576999999999657e+01,6.142379999999999995e+01,6.110126000000000346e+01,6.024325000000000330e+01,6.071855999999999653e+01,5.870000000000000284e+01,5.633104999999999762e+01,5.251890999999999821e+01,4.441335000000000122e+01,4.330718000000000245e+01,3.452971000000000146e+01,2.757425999999999888e+01,1.991526999999999958e+01,1.035806000000000004e+01,1.642892999999999937e+00,2.138999999999999790e+00,2.093348999999999904e+00,1.952296000000000031e+00,2.198316000000000159e+00,2.322452000000000183e+00,2.236015999999999782e+00,1.816624000000000017e+00,2.009326999999999863e+00,1.993667000000000078e+00,1.946604000000000001e+00,1.779000000000000026e-01,9.858221000000000345e-03
2.733404999999999863e-02,-1.209880999999999977e-02,-5.377146000000000182e-03,-2.957469000000000070e-02,-1.796946000000000099e-01,-1.200925999999999938e-01,-3.360752999999999657e-02,1.218864999999999948e-01,7.796988000000000529e-02,9.858211999999999878e-03,-1.882001000000000160e-02,5.076985000000000525e-01,2.479328000000000198e+00,6.487090000000000245e+00,1.142051999999999978e+01,1.529587000000000074e+01,2.632160999999999973e+01,2.688611999999999824e+01,4.266555999999999926e+01,3.208480999999999739e+01,2.962783999999999907e+01,4.122601999999999833e+01,3.764558999999999855e+01,4.287362999999999857e+01,6.102450999999999937e+01,4.064665999999999713e+01,3.540948999999999813e+01,3.415879999999999939e+01,3.431324999999999648e+01,3.279531999999999670e+01,4.328361999999999910e+01,3.838445999999999714e+01,2.414083000000000112e+01,1.646762999999999977e+01,1.677781999999999840e+01,6.586592999999999698e+00,1.329382000000000064e+00,1.596454000000000040e+00,1.475975999999999955e+00,1.134995999999999894e+00,2.908217000000000163e-01,7.258966999999999503e-02,-4.928868000000000138e-02,3.986101999999999701e-02,2.285233999999999877e-01,2.778125000000000178e-01,1.939900999999999986e-01,1.626487000000000072e-01
